series_name,network,season,title,imdb,engagement,date_aired,run_time,format,monster_name,monster_gender,monster_subtype,monster_type,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country_state,suspects_amount,non_suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby_dum,scrappy_doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va
Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Camp Scare,7.3,2566.0,2010-09-14,72,Movie,Woodsman,Male,Zombie,Undead,Creature,False,3,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Forest,United States,8,False,True,"Babyface Boretti,Ranger Knudsen","Male,Male",2,Treasure,you meddling kids,,False,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Camp Scare,7.3,2566.0,2010-09-14,72,Movie,Fishman,Male,Fish,Animal,Creature,False,3,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Forest,United States,8,False,True,"Babyface Boretti,Ranger Knudsen","Male,Male",2,Treasure,you meddling kids,,False,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Camp Scare,7.3,2566.0,2010-09-14,72,Movie,Specter of Shadow Canyon,Female,Specter,Ghost,Supernatural,False,3,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Forest,United States,8,False,True,"Babyface Boretti,Ranger Knudsen","Male,Male",2,Treasure,you meddling kids,,False,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,Howl of the Fright Hound,8.2,235.0,2010-10-04,23,TV Series,Fright Hound,Male,Robot,Mechanical,Object,False,1,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,3,False,True,Mrs. Wyatt,Female,1,Competition,my meddling mom,,False,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,The Secret Serum,8.1,225.0,2010-10-11,22,TV Series,Vampire,Female,Vampire,Magical,Supernatural,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Urban,California,3,False,True,Sheila Altoonian,Female,1,Theft,you meddling-,,False,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,The Shrieking Madness,8.4,246.0,2010-10-18,22,TV Series,Char Gar Gothakon,Male,Cthulu,Mythical,Creature,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,,Urban,California,5,False,True,Howard E. Roberts,Male,1,Competition,,,False,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,When the Cicada Calls,8.0,224.0,2010-10-25,22,TV Series,Cicada Creature,Male,Cicada,Animal,Creature,False,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,Urban,California,5,False,True,Grandma Moonbeam,Female,1,Preservation,you meddling young people,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Warner Home Video,Cartoon Network,Movie,Scooby-Doo! Curse of the Lake Monster,4.9,4081.0,2011-03-01,81,Movie,Wanda Grubwort,Female,Witch,Magical,Supernatural,True,2,True,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,Urban,Ohio,4,,,,,0,Conquer,you meddling kids,rotten dog,True,0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,False,False,False,False,False,Robbie Amell,Kate Melton,Hayley Kiyoko,Nick Palatas,Frank Welker
Warner Home Video,Cartoon Network,Movie,Scooby-Doo! Curse of the Lake Monster,4.9,4081.0,2011-03-01,81,Movie,Lake Monsters,Male,Frog,Animal,Creature,True,2,True,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,Urban,Ohio,4,,,,,0,Conquer,you meddling kids,rotten dog,True,0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,False,False,False,False,False,Robbie Amell,Kate Melton,Hayley Kiyoko,Nick Palatas,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,Mystery Solvers Club State Finals,8.2,254.0,2011-05-03,22,TV Series,Lord Infernicus,Male,Skeleton,Undead,Creature,False,1,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,,Urban,California,6,False,False,Funky Phantom,Male,1,Imagination,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,The Wild Brood,7.7,221.0,2011-05-10,22,TV Series,Shadowy Orc,Male,Orc,Mythical,Creature,False,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,Urban,California,6,True,True,Maxwell,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,Where Walks Aphrodite,8.2,228.0,2011-05-17,21,TV Series,Aphrodite,Female,Pupeteer,Disguised,Human,False,1,True,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,Urban,California,1,False,True,Amanda Smythe,Female,1,Competition,your olfactory-challenged sidekicks,,False,several,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,Escape from Mystery Manor,8.8,250.0,2011-05-24,22,TV Series,Danny Darrow,Male,Hermit,Disguised,Human,True,1,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,0,,,,,0,Preservation,,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,The Dragon's Secret,8.2,211.0,2011-05-31,22,TV Series,White Wizard,Male,Wizard,Magical,Supernatural,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,Urban,California,3,False,True,"Mr. Wang,Mai Le","Male,Female",2,Theft,you-,,False,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,Nightfright,8.5,227.0,2011-06-07,22,TV Series,Nightfright,Male,Demon,Demonic,Supernatural,False,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,3,False,True,Argus Fentonpoof,Male,1,Competition,you meddling kids,,False,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,The Siren's Song,8.1,203.0,2011-06-14,23,TV Series,Fish Freaks,Male,Fish,Animal,Creature,False,4,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,5,False,True,Ernesto,Male,1,Natural Resource,that meddling mermaid,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,The Siren's Song,8.1,203.0,2011-06-14,23,TV Series,Fish Freaks,Male,Fish,Animal,Creature,False,4,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,5,False,True,Ernesto,Male,1,Natural Resource,that meddling mermaid,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,The Siren's Song,8.1,203.0,2011-06-14,23,TV Series,Fish Freaks,Male,Fish,Animal,Creature,False,4,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,5,False,True,Ernesto,Male,1,Natural Resource,that meddling mermaid,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,The Siren's Song,8.1,203.0,2011-06-14,23,TV Series,Fish Freaks,Male,Fish,Animal,Creature,False,4,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,5,False,True,Ernesto,Male,1,Natural Resource,that meddling mermaid,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,Menace of the Manticore,8.2,212.0,2011-06-21,22,TV Series,Manticore,Male,Manticore,Mythical,Creature,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,Urban,California,3,False,True,Hotdog Water,Female,1,Competition,,,False,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,Attack of the Headless Horror,8.1,196.0,2011-06-28,22,TV Series,Headless Horror,Male,Phantom,Ghost,Supernatural,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,3,False,False,Marion Spartan,Female,1,Competition,those meddling sycophants,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,A Haunting in Crystal Cove,8.6,211.0,2011-07-05,22,TV Series,Shadowy Figure,Male,Shadows,Ghost,Supernatural,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,2,True,True,Professor Pericles,Male,1,Theft,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,Dead Justice,8.2,194.0,2011-07-12,22,TV Series,Ghost of Dead Justice,Male,Phantom,Ghost,Supernatural,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,Urban,California,3,False,True,Deputy Bucky,Male,1,Competition,,,False,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,Pawn of Shadows,8.8,212.0,2011-07-19,23,TV Series,Obliteratrix,Female,Assassin,Disguised,Human,False,1,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Urban,California,3,True,True,Alice May,Female,1,Theft,you miss meddling sassy pants,,False,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,1,All Fear the Freak,9.2,272.0,2011-07-26,23,TV Series,Freak of Crystal Cove,Male,Beast,Animal,Creature,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Urban,California,3,False,True,Mayor Fred Jones Sr.,Male,1,Theft,you my meddling Fred,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Legend of the Phantosaur,6.8,1899.0,2011-09-06,77,Movie,Phantosaurs,Male,Dinosaur,Animal,Creature,False,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,Desert,United States,7,False,True,"Prof. Svankmajer,Winsor,Ms. Deitch,Mr. Babbit,Grad Students","Female,Male,Female,Male,Male",5,Natural Resource,you meddling kids,,False,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Legend of the Phantosaur,6.8,1899.0,2011-09-06,77,Movie,Velociraptor,Male,Dinosaur,Animal,Creature,False,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,Desert,United States,7,False,True,"Prof. Svankmajer,Winsor,Ms. Deitch,Mr. Babbit,Grad Students","Female,Male,Female,Male,Male",5,Natural Resource,you meddling kids,,False,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Music of the Vampire,6.5,1573.0,2012-03-13,78,Movie,Lord Valdronya,Male,Vampire,Magical,Supernatural,False,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,Swamp,Louisiana,7,False,True,"Vincent Van Helsing,Bram","Male,Male",2,Competition,you meddling-,,True,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Warner Home Video,Warner Home Video,Special,Scooby-Doo! Spooky Games,6.9,195.0,2012-07-17,23,TV Series,Fortius,Male,Statue,Possessed Object,Object,False,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,Urban,England,4,False,True,Jack Riggens,Male,1,Competition,you meddling kids,,False,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,The Night the Clown Cried,8.5,226.0,2012-07-30,23,TV Series,Crybaby Clown,Male,Clown,Disguised,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Urban,California,1,,,,,0,,,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,The House of the Nightmare Witch,7.9,187.0,2012-07-31,23,TV Series,Baba Yaga House,Male,House,Possessed Object,Object,False,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Forest,California,2,False,True,Curator Vronsky,Male,1,Smuggling,you decedent bourgeoisie teenaers,slobbering democracy loving dog,False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,The House of the Nightmare Witch,7.9,187.0,2012-07-31,23,TV Series,Baba Yaga,Female,Witch,Magical,Supernatural,False,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Forest,California,2,False,True,Curator Vronsky,Male,1,Smuggling,you decedent bourgeoisie teenaers,slobbering democracy loving dog,False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,The Night the Clown Cried II - Tears of Doom,8.4,197.0,2012-08-01,23,TV Series,Crybaby Clown,Male,Clown,Disguised,Human,False,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,California,2,False,True,Baylor Hotner,Male,1,Abduction,you small town scene stealers,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,Web of the Dreamweaver!,8.2,192.0,2012-08-02,23,TV Series,Dreamweaver,Male,Wizard,Magical,Supernatural,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,4,False,True,Horbert Feist,Male,1,Competition,you role-playing nerds,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,The Hodag of Horror,8.4,188.0,2012-08-03,23,TV Series,Hodag of Horror,Male,Beast,Animal,Creature,False,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,Urban,California,3,False,True,Ned Fussbuster,Male,1,Theft,those bells,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,Art of Darkness,7.7,177.0,2012-08-06,23,TV Series,Junk,Male,Trash,Possessed Object,Object,False,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,Urban,California,6,False,True,Butch Firbanks,Male,1,Competition,meddling polka-players,,False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,The Gathering Gloom,8.2,172.0,2012-08-07,22,TV Series,Graveyard Ghoul,Male,Ghoul,Ghost,Supernatural,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Rural,California,5,False,False,Evallo von Meanskrieg,Male,1,Natural Resource,this sheriff and his American style barbecue,,False,0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,Night on Haunted Mountain,8.3,183.0,2012-08-08,23,TV Series,Dark Lilith,Female,Demon,Demonic,Supernatural,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,,Desert,California,3,True,False,Hotdog Water,Female,1,Treasure,,,False,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,Grrim Judgment,8.3,176.0,2012-08-09,23,TV Series,Hebediah Grim,Male,Zombie,Undead,Creature,False,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,Forest,California,3,False,True,"Gary,Ethan","Male,Male",2,Competition,you mystery stink losers had lives,,False,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,Night Terrors,9.1,202.0,2012-08-10,23,TV Series,Fiend,Male,Anubis,Mythical,Creature,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Mountain,United States,3,False,True,Dan Fluunk,Male,1,Competition,you meddling snow-bound brats,,False,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,The Midnight Zone,8.7,187.0,2012-08-13,22,TV Series,Kriegstaffebot,Male,Robot,Mechanical,Object,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,Ocean,California,2,False,True,Professor Pericles,Male,1,Theft,,,False,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,The Midnight Zone,8.7,187.0,2012-08-13,22,TV Series,Ghost of Abigail Gluck,Female,Phantom,Ghost,Supernatural,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,Ocean,California,2,False,True,Professor Pericles,Male,1,Theft,,,False,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,Scarebear,8.2,169.0,2012-08-14,23,TV Series,Scarebear,Male,Bear,Animal,Creature,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Forest,California,2,False,False,Benson Fuhrman,Male,1,Preservation,you meddling mutant animal hating kids,,False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,Wrath of the Krampus,8.9,207.0,2012-08-15,22,TV Series,Krampus,Male,Krampus,Mythical,Creature,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,Urban,California,1,False,True,"Fred Jones Jr.,Daphnie Blake,Velma Dinkley,Shaggy Rodgers,Scooby-Doo,Sheriff Bronson Stone,Mayor Janet Nettles,Mary Anne Gleardan,Fred Jones Sr.,Jason Wyatt,Hotdog Water","Male,Female,Female,Male,Male,Male,Female,Female,Male,Male,Female",11,Theft,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,Heart of Evil,7.6,174.0,2012-08-16,22,TV Series,Dragon,Male,Dragon,Mythical,Creature,False,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,Island,United States,0,True,False,"Dr. Zin,Jenny","Male,Female",2,Theft,,,False,1,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Scooby-Doo Mystery Incorporated,Cartoon Network,2,Theater of Doom,8.6,180.0,2012-08-17,22,TV Series,Mummy of Friar Serra,Male,Mummy,Undead,Creature,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,3,False,True,George Avocados,Male,1,Theft,Vincent Van Ghoul,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Warner Home Video,Warner Home Video,Movie,Big Top Scooby-Doo!,6.9,1442.0,2012-10-09,80,Movie,Werewolf,Male,Werewolf,Half-Animal,Creature,False,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,Rural,New Jersey,9,False,True,"Whitney Doubleday,Archambault","Male,Male",2,Theft,you young peoples,noisy dog there,False,wheel barrel full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
Warner Home Video,Warner Home Video,Movie,Big Top Scooby-Doo!,6.9,1442.0,2012-10-09,80,Movie,Werewolf,Male,Werewolf,Half-Animal,Creature,False,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,Rural,New Jersey,9,False,True,"Whitney Doubleday,Archambault","Male,Male",2,Theft,you young peoples,noisy dog there,False,wheel barrel full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
